Last Name;First Name;Position_cat4;Position;Team;Nat;Ht;Wt;Hand;GP;G;A;A1;A2;PTS;Plus_min;E_plus_min;PIM;Shifts;TOI;TOI_2;TOI/GP;TOI%;IPP%;SH%;SV%;PDO;F/60;A/60;Pct%;Diff;Diff/60;iCF;iFF;iSF;ixG;iSCF;iRB;iRS;iDS;sDist;sDist_2;Pass;iHF;iHA;iHDf;iMiss;iGVA;iTKA;iBLK;BLK%;iFOW;iFOL;FO%;%FOT;dzFOW;dzFOL;nzFOW;nzFOL;ozFOW;ozFOL;FOW.Up;FOL.Up;FOW.Down;FOL.Down;FOW.Close;FOL.Close;OTG;1G;GWG;ENG;PSG;PSA;G.Bkhd;G.Dflct;G.Slap;G.Snap;G.Tip;G.Wrap;G.Wrst;CBar ;Post;Over;Wide;S.Bkhd;S.Dflct;S.Slap;S.Snap;S.Tip;S.Wrap;S.Wrst;iPenT;iPenD;iPENT;iPEND;iPenDf;NPD;Min;Maj;Match;Misc;Game;CF;CA;FF;FA;SF;SA;xGF;xGA;SCF;SCA;GF;GA;RBF;RBA;RSF;RSA;DSF;DSA;FOW;FOL;HF;HA;GVA;TKA;PENT;PEND;OPS;DPS;PS;SOS;SOG;SOGDG;OTOI;Grit;DAP;Pace;GS;GS/G
Stuart;Mark;Defense;D;WPG;USA;74;215;L;42;2;2;1;1;4;4;-0.4;27;749;31385;507.3;12.45;0.23;0.25;0.07;0.917;992;1.89;3.31;0.36;-12;-1.42;48;30;24;1;2;1;3;4;53.8;44;25.2;68;36;29;9;23;3;79;0.12;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;9;0;0;9;5;0;0;10;11;6;11;4;-5;-4;10;1;0;0;0;375;642;277;454;215;339;18.1;31.2;55;113;16;28;10;19;32;34;42;53;249;246;259;186;91;50;34;31;0;1.1;1.1;;;;1657.86;175;7.1;120.3;2.7;0.07
Subban;P.K.;Defense;D;NSH;CAN;72;210;R;66;10;30;13;17;40;-8;10.4;44;1860;96640;1603.1;24.4;0.41;0.53;0.09;0.896;986;2.84;2.81;0.50;1;0.04;295;197;142;6.6;9;3;4;7;58.3;49.4;219.4;78;71;7;54;58;30;104;0.08;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;7;0;0;0;3;1;1;3;49;4;3;83;11;0;0;41;18;20;18;15;2;5.4;16;2;0;0;0;1602;1340;1213;1032;852;724;75;64.9;235;211;76;75;58;44;75;60;133;104;855;795;446;486;218;179;90;99;3.6;2.4;6.1;;;;2338.29;228;6.8;110.1;52.8;0.8
Sundqvist;Oskar;Center;C;PIT;SWE;75;209;R;10;0;0;0;0;0;-4;-1.7;2;138;5504;91.6;9.17;0.17;0.00;0.06;0.844;903;1.31;4.59;0.22;-5;-3.28;10;9;9;0.6;3;0;0;0;31.9;31.5;0;13;15;-2;0;2;1;2;0.02;16;28;0.36;0.63;5;12;7;8;4;8;5;11;3;3;11;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;5;1;1;1;1;0;0;1;0;0;0;0;71;97;49;66;34;45;2.5;4.3;10;15;2;7;1;2;6;6;7;8;29;41;64;47;15;4;3;4;-0.3;-0.1;-0.4;;;;456.16;17;14;110.1;-0.9;-0.09
Sustr;Andrej;Defense;D;T.B;CZE;79;220;R;80;3;11;5;6;14;-10;-4.8;43;1813;84427;1404.6;17.58;0.32;0.35;0.07;0.917;982;1.71;2.78;0.38;-25;-1.07;164;119;93;3.4;7;2;6;8;49.3;46.1;144.5;45;103;-58;26;49;18;102;0.07;0;1;0.00;0.00;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;0;2;3;21;2;0;24;10;2;1;54;20;3;21;1;-17;-12.9;19;1;0;0;0;1115;1413;854;1062;616;785;46.6;64.8;113;193;40;65;46;51;53;73;99;124;616;701;515;536;208;140;87;84;0.1;2.4;2.5;;;;3033.39;191;3.3;108;14.2;0.18
Suter;Ryan;Defense;D;MIN;USA;74;206;L;82;9;31;10;21;40;34;19.7;36;2319;132469;2190.7;26.93;0.45;0.35;0.10;0.927;1029;3.18;2.14;0.60;38;1.04;332;226;164;8.6;17;10;8;18;48;45.5;125.7;72;45;27;62;38;41;105;0.05;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;3;1;0;0;4;1;4;7;50;10;3;38;19;1;0;93;18;4;18;5;-14;3.3;18;0;0;0;0;2056;2009;1546;1510;1137;1073;107.8;82.6;361;244;116;78;110;50;98;52;208;102;1257;1122;513;583;198;247;95;112;2.7;6.6;9.3;;;;2715.54;213;6.3;111.3;44.1;0.54
Sutter;Brandon;Center;C;VAN;CAN;75;191;R;81;17;17;7;10;34;-20;-16.1;12;2069;91382;1516.5;18.8;0.31;0.65;0.08;0.914;989;2.06;2.61;0.44;-14;-0.55;272;227;160;17.5;68;7;16;23;28.4;26.4;135.9;78;90;-12;67;21;32;53;0.04;788;664;0.54;0.86;331;264;206;213;251;187;251;230;229;215;490;388;1;0;1;0;1;1;2;1;1;1;2;0;10;3;5;8;51;18;8;7;11;4;3;109;6;20;6;21;14;16.2;6;0;0;0;0;1295;1356;949;1052;691;766;64.1;70.8;216;261;52;66;41;44;62;59;103;103;912;783;393;449;173;155;60;93;1.5;1.2;2.7;3;1;1;3319.57;143;18.3;104.9;30.7;0.38
Svechnikov;Evgeny;Right wing;RW/LW;DET;RUS;75;205;L;2;0;0;0;0;0;0;0.5;0;43;1577;26.3;13.15;0.25;0.00;0.00;1;1000;0;0;0.00;0;0;6;5;4;0.4;2;0;0;0;22;23.7;0;2;5;-3;1;1;0;1;0.05;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;1;0;0;1;0;0;-1;0;0;0;0;0;26;20;18;12;12;8;1;0.3;4;1;0;0;1;1;0;1;1;2;12;14;12;16;2;0;3;1;-0.1;0;0;1;1;1;80.86;3;0;104.9;0.5;0.23
Tanev;Brandon;Left wing;LW/C/RW;WPG;CAN;72;180;L;51;2;2;0;2;4;-6;-4.2;26;877;32672;534.7;10.68;0.20;0.50;0.05;0.916;966;0.9;2.69;0.25;-16;-1.8;79;65;54;3.9;13;4;7;11;31.2;29.9;0;128;67;60;14;9;19;31;0.06;1;0;1.00;0.00;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;14;5;3;0;6;1;2;37;6;14;5;12;8;5.9;3;2;0;0;1;310;567;219;404;158;285;13;27.9;42;101;8;24;15;21;27;25;42;46;233;288;312;224;81;63;29;36;-0.9;0.2;-0.6;;;;2158.47;187;49;98.4;2.9;0.06
Tanev;Chris;Defense;D;VAN;CAN;74;195;R;53;2;8;3;5;10;3;-5.8;14;1435;64697;1072.8;20.35;0.35;0.29;0.09;0.918;1005;1.9;2.57;0.43;-12;-0.67;92;63;39;1.8;1;0;4;4;55.5;48.1;85.5;19;123;-104;24;25;15;91;0.09;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;4;18;2;1;9;1;0;0;26;7;6;7;6;-1;4.7;7;0;0;0;0;738;1033;531;775;388;559;29.5;50.7;84;166;34;46;19;29;37;43;56;72;588;584;285;393;126;129;34;46;0;3.1;3.1;;;;1970.03;124;4.9;99.1;9.7;0.18
Tarasenko;Vladimir;Right wing;RW;STL;RUS;72;219;L;82;39;36;18;18;75;-1;4.1;12;2064;90872;1508.7;18.47;0.32;0.77;0.11;0.913;1024;3.86;2.19;0.64;42;1.67;526;398;286;25.4;82;14;14;28;29.3;27.4;309.9;50;94;-44;112;31;29;31;0.03;5;5;0.50;0.01;0;0;2;1;3;4;1;1;0;3;4;4;3;7;8;2;0;0;2;0;1;5;1;0;30;3;9;10;90;12;2;11;42;5;0;214;6;19;5;17;13;13;6;0;0;0;0;1606;1190;1198;866;879;635;80.2;52.8;271;174;97;55;55;40;54;54;109;94;783;791;358;493;165;144;73;83;8.4;1.7;10.2;4;1;1;3229.59;93;13.2;111.2;84.3;1.03
Tatar;Tomas;Left wing;LW/C/RW;DET;SVK;70;185;L;82;25;21;12;9;46;-8;3.1;26;1922;85004;1395.9;17.28;0.30;0.66;0.10;0.888;988;3.01;2.79;0.52;5;0.21;317;239;166;20.7;77;15;15;30;26.8;24.6;203.2;92;95;-6;76;38;34;24;0.02;8;5;0.62;0.01;1;1;2;1;5;3;2;2;4;1;4;3;0;1;5;0;0;0;1;1;0;5;0;0;18;1;6;5;64;9;5;16;39;6;1;90;13;17;13;15;4;1.3;13;0;0;0;0;1322;1025;988;800;695;579;67.5;51.2;232;165;70;65;32;29;65;68;97;97;709;685;399;439;193;128;77;81;3.9;1.5;5.4;3;0;0;3293.46;142;9.7;100.9;47.6;0.59
Tavares;John;Center;C;NYI;CAN;73;211;L;77;28;38;21;17;66;4;9.9;38;1906;94335;1571.3;20.4;0.34;0.69;0.10;0.9;1002;3.67;2.75;0.57;24;0.92;471;361;260;29;100;20;29;49;27;24.8;315.1;42;68;-26;101;81;63;20;0.02;824;804;0.51;0.99;197;210;212;237;415;357;247;206;296;297;512;512;1;5;3;4;0;1;1;1;1;8;1;0;16;4;5;13;79;23;5;15;48;20;2;147;19;31;18;30;12;11.7;19;0;0;0;0;1783;1365;1320;1011;947;721;93.3;65.1;328;230;96;72;66;28;90;61;156;89;831;814;462;471;280;201;76;102;6.2;1.6;7.8;3;2;1;3005.15;100;5.5;120.2;75.9;0.99
Tennyson;Matt;Defense;D;CAR;USA;74;205;R;45;0;6;5;1;6;-13;-5.6;6;826;35874;596.2;13.28;0.25;0.29;0.08;0.891;971;2.11;3.42;0.38;-13;-1.31;82;50;36;1.4;1;3;5;8;50.3;46.7;104.6;65;98;-33;14;11;11;48;0.08;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;6;13;2;0;15;3;3;3;1;0;0.9;3;0;0;0;0;510;585;370;443;265;313;23.3;32.2;79;110;21;34;25;42;29;24;54;66;257;252;262;338;77;96;33;24;-0.1;0.4;0.3;;;;1836.49;119;25.3;110.2;4.1;0.09
Teravainen;Teuvo;Left wing;LW/C/RW;CAR;FIN;71;178;L;81;15;27;12;15;42;-6;5.8;16;1710;78927;1292.7;16.23;0.29;0.69;0.08;0.907;992;2.83;2.18;0.57;14;0.65;291;230;169;16.4;59;14;12;26;33;31.3;248;27;77;-51;68;67;51;33;0.04;193;220;0.47;0.36;42;48;73;82;78;90;59;72;69;72;131;139;1;1;2;1;0;0;0;2;2;4;2;0;5;1;2;4;61;7;3;29;43;10;1;76;8;11;7;10;3;5.2;8;0;0;0;0;1414;911;1051;710;725;508;74.4;44.5;256;149;61;47;66;37;67;51;133;88;628;528;339;469;224;195;50;66;2.6;1.5;4.1;2;0;0;3209.85;76;9.8;107.9;51.3;0.64
Terry;Chris;Left wing;LW/RW;MTL;CAN;70;195;L;14;2;2;1;1;4;-1;-0.2;4;213;8306;137.6;9.88;0.19;0.80;0.07;0.906;973;2.18;2.18;0.50;0;0;24;20;15;1.8;7;2;1;3;23.3;21.1;22.6;10;19;-9;5;8;5;1;0.01;1;1;0.50;0.02;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;4;4;0;1;0;1;0;9;2;2;2;1;0;-1;2;0;0;0;0;117;99;97;74;74;53;5.7;4.8;21;21;5;5;10;3;6;4;16;7;54;55;65;67;26;19;11;6;0.3;0.1;0.4;;;;595.61;15;7.5;94.2;4.7;0.33
Theodore;Shea;Defense;D;ANA;CAN;74;195;L;34;2;7;6;1;9;-6;-2.4;28;738;35319;585.7;17.32;0.30;0.32;0.09;0.899;984;2.87;2.97;0.49;-1;-0.1;126;89;60;3.6;8;3;7;10;42.1;41.5;118.2;14;23;-9;29;30;4;30;0.06;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;1;1;27;1;0;11;3;0;1;44;14;4;13;4;-10;-1.7;14;0;0;0;0;600;505;463;396;330;287;29.9;26.1;95;86;28;29;30;16;28;29;58;45;294;253;266;207;101;46;54;39;0.5;0.9;1.4;1;1;0;1383.44;72;1.3;113.2;9.8;0.29
Thompson;Nate;Center;C;ANA;USA;72;212;L;30;1;1;0;1;2;4;-0.1;14;484;18694;311.7;10.38;0.19;0.33;0.06;0.976;1038;1.16;0.77;0.60;2;0.39;34;24;19;1.3;4;0;2;2;25.7;25.6;0;69;23;46;5;5;6;9;0.03;130;115;0.53;0.77;46;50;50;30;34;35;33;37;45;38;83;71;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;4;0;0;2;3;1;9;4;3;4;3;-1;-1;2;2;0;0;0;188;336;138;258;97;165;8.6;14.9;24;48;6;4;7;10;10;15;17;25;165;155;208;134;39;28;17;24;-0.5;0.5;0;;;;1330.31;94;37.5;100.9;-0.6;-0.02
Thompson;Paul;Right wing;RW;FLA;USA;73;200;R;21;0;3;1;2;3;-4;-5;22;255;9954;165.9;7.9;0.16;0.75;0.06;0.927;989;1.45;2.89;0.33;-4;-1.45;30;25;19;1.4;4;0;4;4;40.3;28.3;31.3;48;17;31;6;2;4;16;0.09;0;1;0.00;0.01;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;3;2;0;13;8;2;7;2;-6;-5;6;2;0;0;0;125;189;99;137;65;110;5.2;9.4;13;30;4;8;2;12;8;9;10;21;50;81;101;64;18;25;21;9;-0.1;0.1;-0.1;;;;854.57;88;8.7;113.5;-0.5;-0.03
Thomson;Ben;Left wing;LW;N.J;CAN;75;205;L;3;0;0;0;0;0;-4;0.3;4;47;1960;32.6;10.88;0.20;0.00;0.00;0.778;778;0;7.35;0.00;-4;-7.35;8;8;7;0.8;3;1;0;1;20.1;24;0;7;7;0;1;1;0;1;0.04;0;1;0.00;0.04;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;4;2;1;2;1;-1;-2;2;0;0;0;0;29;23;24;19;17;18;1.9;1.4;7;6;0;4;2;0;3;1;5;1;7;16;22;16;3;0;4;1;-0.1;-0.1;-0.2;;;;130.4;12;3.5;95.6;0.1;0.02
Thorburn;Chris;Right wing;RW/LW;WPG;CAN;75;235;R;64;3;1;1;0;4;-7;-1.6;95;735;26789;438.7;6.98;0.14;0.40;0.06;0.904;965;1.37;2.87;0.32;-11;-1.5;62;44;36;3.1;11;3;7;10;33.5;28.4;35.8;90;35;53;9;4;4;25;0.06;13;13;0.50;0.07;0;0;3;5;10;8;4;1;6;8;7;8;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;9;6;0;6;5;0;0;19;28;6;27;13;-22;-12.1;15;13;0;0;0;298;431;202;293;163;219;12.3;19.4;45;58;10;21;10;17;23;22;33;39;179;182;261;193;62;39;48;31;-0.5;0.1;-0.4;;;;2748.73;223;6.3;99.7;-0.4;-0.01
Thornton;Joe;Center;C;S.J;CAN;76;220;L;79;7;43;18;25;50;7;7.3;51;1835;85607;1424.7;18.08;0.32;0.59;0.10;0.915;1016;3.58;1.94;0.65;39;1.64;146;118;82;8.3;25;6;7;13;31.4;29.3;350.8;52;53;-1;37;74;64;31;0.03;375;362;0.51;0.47;91;95;133;111;151;155;106;97;137;125;217;224;0;0;0;3;0;1;0;0;0;0;1;0;5;1;1;4;31;6;2;17;5;4;0;47;16;14;13;17;-2;5;13;1;0;1;1;1722;1103;1242;787;845;542;84.3;49.2;281;149;85;46;63;27;52;79;115;106;807;744;394;425;343;189;78;74;2.2;2.1;4.3;;;;3075.94;135;8.9;119;47.4;0.6
Thornton;Shawn;Left wing;LW;FLA;CAN;74;217;R;50;2;2;0;2;4;-7;-8.3;67;565;23069;384.4;7.68;0.15;0.67;0.04;0.938;977;0.94;2.03;0.32;-7;-1.09;81;62;42;3.6;7;1;12;13;35;30.4;0;52;16;36;20;8;8;8;0.02;5;10;0.33;0.05;0;1;2;5;3;4;0;2;4;5;4;7;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;19;7;1;7;6;2;0;19;18;7;14;6;-11;-7.9;11;5;0;2;0;264;386;211;280;155;211;10.9;17.4;25;54;6;13;8;22;19;19;27;41;140;158;260;143;45;53;30;26;-0.4;0.2;-0.2;;;;2109.83;132;5.5;101.4;-2.8;-0.06
Tierney;Chris;Center;C;S.J;CAN;73;195;L;80;11;12;8;4;23;0;1.1;6;1722;70098;1169.6;14.63;0.26;0.61;0.08;0.911;990;1.95;2.62;0.43;-13;-0.67;149;115;90;11.5;44;10;9;19;26.1;21.7;193.2;50;56;-6;25;59;41;44;0.04;401;425;0.49;0.77;141;153;162;165;98;107;109;119;161;147;236;260;0;2;2;0;0;1;0;1;1;1;0;0;8;0;3;0;22;13;7;7;7;7;1;48;3;18;3;18;15;15.1;3;0;0;0;0;954;1181;682;844;485;575;45.1;58.3;148;208;38;51;31;41;67;64;98;105;525;543;375;434;255;174;48;80;0.4;1.5;1.9;;;;3363.45;100;30.3;109.5;26.6;0.33
Tkachuk;Matthew;Left wing;LW;CGY;USA;74;202;L;76;13;35;25;10;48;14;7.1;105;1468;66854;1111.1;14.67;0.27;0.70;0.10;0.914;1018;3.73;2;0.65;32;1.73;232;192;142;17.5;63;14;14;28;25.4;23.5;434.4;65;81;-16;50;27;40;22;0.03;8;15;0.35;0.02;3;2;2;4;2;9;4;5;3;6;5;12;0;0;2;1;0;0;2;0;0;0;6;0;5;1;5;5;39;15;2;4;9;20;1;91;39;47;32;35;8;-1;34;3;0;2;0;1256;847;927;631;668;432;62.3;41.6;199;139;69;37;54;30;78;54;132;84;524;584;294;331;192;131;92;82;3.5;1.9;5.4;;;;2989.84;195;3.1;113.6;57.3;0.75
Toews;Jonathan;Center;C;CHI;CAN;74;201;L;72;21;37;21;17;58;7;-7.3;35;1772;87066;1450.1;20.15;0.34;0.71;0.10;0.911;1011;3.39;2.81;0.55;14;0.58;310;247;199;21.8;82;12;12;24;25;22;367.9;43;124;-81;49;37;37;32;0.03;852;700;0.55;0.98;256;224;265;220;331;256;267;204;268;209;563;451;1;9;5;3;0;0;3;0;1;0;3;0;14;0;2;5;42;17;0;18;19;11;5;129;16;14;16;13;-2;2.1;15;1;0;0;0;1521;1303;1087;994;822;763;73.8;66.2;241;229;82;68;51;42;42;76;93;118;860;717;289;554;223;164;70;78;4.7;1.6;6.3;4;2;1;2866.62;111;5.3;116.8;62.4;0.87
Toffoli;Tyler;Center;C/RW/LW;L.A;CAN;72;201;R;63;16;18;9;9;34;6;6.8;22;1380;62694;1041.1;16.58;0.28;0.64;0.09;0.902;987;3.05;2.42;0.56;11;0.63;322;240;165;17.5;63;14;17;31;29.2;29.9;138.6;54;78;-24;75;31;19;4;0.01;2;3;0.40;0.00;0;0;1;0;1;3;2;0;0;0;1;3;1;3;2;1;0;0;0;0;2;2;2;0;10;1;1;7;66;20;1;20;24;10;1;89;10;6;11;6;-4;-6.5;10;0;0;0;0;1223;790;891;598;620;427;56.4;37.2;189;127;53;42;52;35;65;42;117;77;579;541;397;403;157;67;53;44;2.6;1.8;4.4;1;0;0;2660.06;80;7.3;116;45.7;0.73
Tolchinsky;Sergey;Left wing;LW;CAR;RUS;68;170;L;2;0;1;1;0;1;0;-0.2;0;29;1377;23;11.48;0.21;1.00;0.06;0.941;997;2.61;2.61;0.50;0;0;3;2;2;0.1;0;0;0;0;32.5;32.5;29;0;5;-5;0;0;0;0;0.00;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;28;25;24;18;17;1.3;1.5;5;5;1;1;1;1;0;2;1;3;11;11;6;8;5;4;0;0;0;0;0.1;1;0;0;85.66;0;0;148.9;0.9;0.45
Tootoo;Jordin;Right wing;RW;CHI;CAN;69;195;R;50;2;1;0;1;3;-6;0.5;28;509;20241;337.4;6.75;0.14;0.60;0.03;0.932;964;0.89;1.96;0.31;-6;-1.07;81;59;43;4.2;15;3;2;5;26.2;25.9;0;52;24;28;16;9;9;8;0.03;1;0;1.00;0.00;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;12;2;0;4;10;1;0;26;8;8;8;6;0;-1;4;4;0;0;0;307;318;213;221;157;161;13.2;12;53;41;5;11;8;11;11;23;19;34;123;167;165;188;62;42;17;19;-0.4;0.1;-0.3;;;;2087.95;92;15.3;111.2;3.9;0.08
Trocheck;Vincent;Center;C/RW;FLA;USA;70;182;R;82;23;31;16;15;54;-13;-1.7;43;2101;102473;1705.5;20.82;0.35;0.68;0.08;0.892;974;2.78;3.2;0.47;-12;-0.42;424;337;230;22.3;66;12;24;36;31;28.1;332.8;164;131;33;107;69;63;51;0.04;835;829;0.50;0.91;293;300;267;243;275;286;261;273;237;259;544;496;1;4;2;3;0;1;0;0;5;5;1;0;12;0;5;8;94;22;1;37;54;14;1;101;20;33;19;30;13;11.5;19;1;0;0;0;1773;1424;1347;1121;966;845;81.6;70.5;243;239;79;91;54;40;75;78;129;118;924;901;477;485;322;198;101;108;3.8;1.7;5.5;11;4;2;3238.07;259;11.9;112.5;67.8;0.83
Tropp;Corey;Right wing;RW/LW;ANA;USA;72;185;R;1;0;0;0;0;0;-1;0.1;0;16;568;9.5;9.47;0.21;0.00;0.00;0.5;500;0;6.34;0.00;-1;-6.34;0;0;0;0;0;0;0;0;0;NA;0;2;0;2;0;0;0;0;0.00;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;7;4;5;2;0.2;0.2;0;0;0;1;0;0;0;0;0;0;6;5;5;3;0;0;1;0;0;0;-0.1;;;;36.46;2;0;88.7;0.2;0.15
Trouba;Jacob;Defense;D;WPG;USA;75;202;R;60;8;25;10;15;33;4;0.2;54;1716;89868;1462.3;24.95;0.42;0.48;0.10;0.908;1004;2.83;3.04;0.48;-5;-0.21;321;217;154;9;16;10;14;24;46.4;43.1;207.7;107;58;48;64;62;36;118;0.08;0;0;0.00;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;1;0;0;3;2;2;8;52;6;1;63;11;1;0;72;19;16;18;13;-3;5;16;2;0;1;0;1289;1430;989;1066;720;804;68.2;71.2;220;213;69;74;53;65;83;62;136;127;684;741;532;433;221;191;72;91;2.7;2.5;5.2;;;;1996.83;281;8.9;111.6;36.6;0.62
